"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","Ribo","L","M1","M3","M4","S","UV","pctRibo","pctL","pctM1","pctM3","pctM4","pctS","pctUV"
"laptm4a","laptm4a",1.26633800141841,-0.159231072131045,0.0790721333957473,1,0.106,0.228,0.586227366896896,1.221085233278,1.68870806030301,1.32166837796204,1.5313102157582,1.72971860691653,0.785648148814206,10.6382978723404,22.3410950283197,26.7857142857143,23.2876712328767,28.5714285714286,24.390243902439,15
"ube2al","ube2al",0.49359237754861,0.101931887918765,0.0791748257636797,1,0.191,0.088,1.11978776952984,0.415117332758548,0.905179784815273,0.349550080633952,0.193744127975163,0.247552300490717,0.224215246636771,19.1489361702128,9.12523599748269,14.2857142857143,5.47945205479452,5.71428571428571,6.09756097560976,5
"si:dkey-78l4.14","si:dkey-78l4.14",0.643262358747213,-0.116027232937832,0.0791983847480397,1,0.064,0.174,0.276038699314292,0.887298106339285,0.857844418668656,0.939304417998995,0.572231758482271,0.970119110426989,0,6.38297872340426,18.0616740088106,16.0714285714286,12.3287671232877,12.8571428571429,18.2926829268293,0
"plekhg5a","plekhg5a",0.657912681003423,-0.00268183542339639,0.0792130683005924,1,0.106,0.121,0.736853952995716,0.569213643541435,0.694533843753569,0.913337446381855,0.515735807586928,0.398709545868518,0.777004526895939,10.6382978723404,12.0830711139081,12.5,16.4383561643836,11.4285714285714,8.53658536585366,10
"ccdc124","ccdc124",0.935709554535067,-0.0439428826046336,0.0793071812568394,1,0.106,0.137,0.428329125098089,0.634446136992389,0.928472408038928,0.930854034699838,1.17608329627108,1.06223018454726,1.38955169609788,10.6382978723404,12.9641283826306,17.8571428571429,13.6986301369863,20,18.2926829268293,20
"ehmt1b","ehmt1b",0.507828188487455,0.149547355431727,0.0799044197188642,1,0.255,0.077,1.23584462151764,0.346292330144257,0.65887934457722,0.208680075625223,0.239244523991696,0.641641176919376,0.224215246636771,25.531914893617,7.55191944619257,12.5,4.10958904109589,4.28571428571429,13.4146341463415,5
"tmed4","tmed4",0.421714927658859,0.170769491957225,0.0802014361851845,1,0.213,0.071,1.57954345405821,0.347015541337528,0.122898436731885,0.163031271700851,0.142373678794826,0.597142110988717,0,21.2765957446809,7.55191944619257,1.78571428571429,4.10958904109589,2.85714285714286,9.75609756097561,0
"tspan3a","tspan3a",1.67953818804338,-0.189439024562819,0.0802890065899776,1,0.149,0.317,0.818928022697599,1.68729427807133,2.61901942807842,1.54166808943329,2.56763172344459,1.56569741472914,0.956528359849313,14.8936170212766,31.6551290119572,41.0714285714286,24.6575342465753,45.7142857142857,25.609756097561,15
"gmfb","gmfb",0.794150490297451,-0.00268183542339639,0.0804144537072328,1,0.128,0.12,0.67857090399683,0.536746005508913,1.00465413303445,1.05232234915035,0.962632506991842,0.442421476867994,0.881706056531775,12.7659574468085,11.5166771554437,16.0714285714286,15.0684931506849,20,8.53658536585366,10
"EFCAB10","EFCAB10",0.910389989622381,-0.0859863679797141,0.0804297920241573,1,0.085,0.158,0.35568548681699,0.672394370426349,0.32018276012827,0.868911440591795,0.689418744819849,1.38157271539145,2.08456440918197,8.51063829787234,15.7960981749528,5.35714285714286,17.8082191780822,12.8571428571429,20.7317073170732,25
"capza1a","capza1a",0.504911281592223,0.0523013717554675,0.0807660273704867,1,0.149,0.101,0.866694919177593,0.469322201066213,0.512045793051564,0.561093770837354,0.562217161698969,0.563005125313866,0,14.8936170212766,10.2580239144116,7.14285714285714,9.58904109589041,10,12.1951219512195,0
"supt6h","supt6h",0.561470974532671,0.029673643246651,0.080806645686463,1,0.149,0.108,0.687641418602642,0.516456622710539,0.734703585195774,0.273772266258993,0.784443715716578,0.590108314136413,0.343170899107756,14.8936170212766,10.9502831969792,10.7142857142857,4.10958904109589,15.7142857142857,10.9756097560976,5
"uqcrc2a","uqcrc2a",0.542243096772007,-0.0356707766113022,0.0808572116812662,1,0.106,0.133,0.508920932192501,0.677860814230283,0.503786345242619,0.539286420654191,0.80646209121537,0.619759271020716,0.139625802848366,10.6382978723404,13.7193203272498,8.92857142857143,9.58904109589041,14.2857142857143,12.1951219512195,5
