"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"zgc:86598","zgc:86598",0.442930275362004,0.033838366289738,0.27126193191237,1,0.115,0.087,0.558633067601331,0.488039586311701,0.521050079521926,0.203998368013056,11.4537444933921,9.30232558139535,8.53658536585366,5
"ccdc85b","ccdc85b",0.437450939622092,0.0341998179186627,0.272573153473966,1,0.115,0.095,0.542066646846821,0.650153229159662,0.557583882481884,0,11.4537444933921,10.077519379845,10.9756097560976,0
"kdm5ba","kdm5ba",0.520702949762105,0.0271350984425275,0.272585448104559,1,0.106,0.082,0.461264918359119,0.429886025270576,0.518892065737468,0.672768789681256,10.5726872246696,6.97674418604651,9.75609756097561,10
"zfp36l1b","zfp36l1b",0.666100481037323,0.0278930275196155,0.272822868136182,1,0.11,0.095,0.588138810468857,0.74489697684771,0.52504596182973,0.806320175002992,10.9502831969792,10.077519379845,8.53658536585366,10
"npc2","npc2",0.456584332345298,0.0315962128840482,0.273120577408609,1,0.111,0.082,0.518852308999338,0.492146642595088,0.611340009773709,0.203998368013056,11.139081183134,7.75193798449612,9.75609756097561,5
"fdx1","fdx1",0.705083668583242,0.0721087036309767,0.2732784807811,1,0.18,0.108,0.875628537607335,0.506081181519088,0.726119411981083,0.712505543225461,17.998741346759,9.30232558139535,12.1951219512195,15
"dynll2b","dynll2b",0.618234610850923,0.070510429024872,0.273314219243845,1,0.169,0.104,0.804883040268526,0.657122872416154,0.78671728408224,0.224215246636771,16.9288860918817,10.077519379845,12.1951219512195,5
"prnprs3","prnprs3",0.762350765444219,0.0854650442858406,0.273447437809366,1,0.217,0.139,1.05491493645868,1.01793318954247,0.57719391341151,0.399361022364217,21.7117684078036,17.0542635658915,10.9756097560976,5
"sv2ba","sv2ba",1.56687500596305,0.0858002805812668,0.273472532045845,1,0.303,0.242,1.81535185194682,1.44216911541724,2.11073971331871,0.899239343169433,30.3335431088735,20.9302325581395,31.7073170731707,15
"HIPK1 (1 of many)","HIPK1 (1 of many)",0.594379977624051,0.0564729121727972,0.273550252031478,1,0.142,0.104,0.674736636618682,0.624983162512099,0.650084114787151,0.427715996578272,14.2227816236627,10.077519379845,12.1951219512195,5
"polr2k","polr2k",0.478408368169258,0.0276603067628099,0.273890470511191,1,0.106,0.082,0.49470168305701,0.506304520780617,0.43588676967738,0.476740499162024,10.6356198867212,7.75193798449612,8.53658536585366,10
"si:ch211-214j24.9","si:ch211-214j24.9",0.600577978709259,0.0355166883620128,0.274429747374247,1,0.114,0.087,0.565639801664427,0.37996189986328,0.550603401321325,0.906106811988005,11.3908118313405,6.2015503875969,10.9756097560976,15
"UBL4B","UBL4B",0.595018045397239,0.038864905775673,0.274791104275884,1,0.121,0.078,0.588418008023563,0.437782269942705,0.260899681827682,1.092972221795,12.0830711139081,8.52713178294574,4.8780487804878,15
"grin1a","grin1a",1.05831895661339,0.0617803896705671,0.274816729092058,1,0.15,0.134,0.895482976902396,0.881061682833787,0.671508061090408,1.78522310562696,14.9779735682819,12.4031007751938,12.1951219512195,25
"atp2b1b","atp2b1b",5.07979797233006,0.231965115685491,0.275073676927918,1,0.724,0.541,6.55192555678182,4.97276207253664,5.24857008353135,3.54593417647045,72.4354940213971,55.0387596899225,57.3170731707317,35
"reep3b","reep3b",0.516333390175184,0.0432105807335258,0.276422502306094,1,0.125,0.087,0.573504453992248,0.611115600505623,0.131170361033478,0.749543145169387,12.5235997482694,12.4031007751938,2.4390243902439,10
"si:cabz01078386.1","si:cabz01078386.1",7.780469878822,0.145418474487205,0.277477318765805,1,0.757,0.732,8.54898968299528,8.54287260558686,7.13335266202707,6.8966645646788,75.7079924480805,75.968992248062,69.5121951219512,70
"ptp4a1","ptp4a1",0.716413562393859,0.0815956208648645,0.277663008813682,1,0.196,0.121,0.929848456872644,0.678794962409351,0.927412939719942,0.3295978905735,19.6349905601007,10.077519379845,17.0731707317073,5
"egr4","egr4",0.74509071360315,0.046795308134911,0.278771788750979,1,0.129,0.113,0.778367905547172,0.878395766480992,0.455924925636341,0.867674256748096,12.901195720579,12.4031007751938,8.53658536585366,15
"nxnl1","nxnl1",0.484455328816052,0.056928216962325,0.279884897824561,1,0.14,0.087,0.678016532562191,0.511745014174813,0.552823532681832,0.195236235845373,14.0339836375079,7.75193798449612,10.9756097560976,5
"h1f0","h1f0",0.397313216823729,0.0247526790272527,0.280329697871054,1,0.103,0.087,0.565691612705673,0.51577259735744,0.312552421386428,0.195236235845373,10.2580239144116,9.30232558139535,8.53658536585366,5
"nptnb","nptnb",0.939970336986486,0.0876989547784889,0.280409040611253,1,0.225,0.16,1.1716068681134,0.956530627516528,0.734804162315877,0.896939690000139,22.5298930144745,14.7286821705426,18.2926829268293,15
"rbm5","rbm5",0.486795569652547,0.0282235284054091,0.280459829806884,1,0.106,0.082,0.479240233546208,0.438889127576114,0.447276718180927,0.581776199306939,10.5726872246696,8.52713178294574,7.31707317073171,10
"surf4","surf4",0.430087650457684,0.0254358626895677,0.280483801539165,1,0.103,0.078,0.474267424048431,0.427157833826441,0.309158983669751,0.509766360286115,10.2580239144116,7.75193798449612,7.31707317073171,10
